"3280","111 E. COURT STREET, METAMORA, IL, 61548","No_Match"
"3282","126 GROVE STREET, STANDISH, MI, 48658","Tie"
"202","2 SOUTH VALLEY RD, PELHAM, MA, 01002","Match","Exact","2 S VALLEY RD, PELHAM, MA, 01002","-72.4695,42.37824","39862667","R"
"2017","5205 N. TRENHOLM ROAD, COLUMBIA, SC, 29206","Match","Non_Exact","5205 N TRENHOLM RD, COLUMBIA, SC, 29206","-80.96633,34.018745","604769295","L"
"203","59 MAIN STREET, PEPPERELL, MA, 01463","Match","Exact","59 MAIN ST, PEPPERELL, MA, 01463","-71.585236,42.665848","87097989","R"
"2018","4110 MOSEBY STREET, COLUMBIA, SC, 29207","No_Match"
"204","73 GROVE ST, PETERBOROUGH, NH, 03458","Match","Exact","73 GROVE ST, PETERBOROUGH, NH, 03458","-71.95026,42.87277","113578427","L"
"2019","313SOUND ROAD, HOLLY RIDGE, NC, 28445","No_Match"
"205","39 ALLEN STREET, PITTSFIELD, MA, 01201","Match","Exact","39 ALLEN ST, PITTSFIELD, MA, 01201","-73.25235,42.449562","3921045","L"
"2013","1601 CHURCH ST, CONWAY, SC, 29526","Match","Exact","1601 CHURCH ST, CONWAY, SC, 29526","-79.06268,33.84547","29040351","L"
"2014","2469 MAIN STREET, ELGIN, SC, 29045","Match","Exact","2469 MAIN ST, ELGIN, SC, 29045","-80.790375,34.171207","78473685","R"
"200","15 NORTH GRANBY ROAD, GRANBY, CT, 06035","Tie"
"2015","300 S. IRBY STREET, FLORENCE, SC, 29501","Tie"
"201","1300 ROANOKE AVENUE, RIVERHEAD, NY, 11901","Tie"
"2016","221 N. BELTLINE DR., FLORENCE, SC, 29505","Match","Non_Exact","221 N BELTLINE DR, FLORENCE, SC, 29501","-79.824646,34.18806","641338870","R"
"206","157 SOUTH STREET, PLAINVILLE, MA, 02762","Match","Exact","157 SOUTH ST, PLAINVILLE, MA, 02762","-71.33729,42.007027","87258321","L"
"207","500 PORT WASHINGTON BLVD, PORT WASHINGTON, NY, 11050","Match","Exact","500 PORT WASHINGTON BLVD, PORT WASHINGTON, NY, 11050","-73.681526,40.822567","147659398","L"
"208","670 STONLEIGH AVE, CARMEL, NY, 10512","Match","Non_Exact","670 STONELEIGH AVE, CARMEL, NY, 10512","-73.663765,41.387836","624054189","R"
"209","18 KENNEDY DRIVE, PUTNAM, CT, 06260","Match","Exact","18 KENNEDY DR, PUTNAM, CT, 06260","-71.89946,41.899727","610955065","L"
"2021","317 WESTERN BLVD, JACKSONVILLE, NC, 28546","Match","Exact","317 WESTERN BLVD, JACKSONVILLE, NC, 28546","-77.38277,34.763092","639513934","L"
"2020","1230 COLUMBIA AVE., IRMO, SC, 29063","No_Match"
"2023","359 WESTERN BLVD., JACKSONVILLE, NC, 28546","Match","Exact","359 WESTERN BLVD, JACKSONVILLE, NC, 28546","-77.384125,34.766956","14012473","L"
"2022","1600 GUM BRANCH RD., JACKSONVILLE, NC, 28540","No_Match"
"3598","750 MANKATO AVENUE, WINONA, MN, 55987","Match","Exact","750 MANKATO AVE, WINONA, MN, 55987","-91.621765,44.035175","31669258","R"
"211","3697 NY-43, WEST SAND LAKE, NY, 12196","No_Match"
"3597","935 HWY. 69 NORTH, FOREST CITY, IA, 50436","No_Match"
"212","1565 OLD LOUISQUISSETE PIKE, LINCOLN, RI, 02865","No_Match"
"3599","1316 S MAIN STREET, CLARION, IA, 50525","Match","Non_Exact","1316 S MAIN ST, CLARION, IA, 50525","-93.73264,42.72083","90720314","L"
"210","2 ST. FRANCIS PLACE, RENSSELAER, NY, 12144","No_Match"
"215","125 DANBURY RD, RIDGEFIELD, CT, 06877","Match","Exact","125 DANBURY RD, RIDGEFIELD, CT, 06877","-73.493,41.293583","635728036","R"
"216","158 MAIN STPO BOX 7, RINDGE, NH, 03461","Match","Non_Exact","158 MAIN ST, RINDGE, NH, 03461","-72.01239,42.75306","124076307","L"
"213","311 DANIELSON PIKE, NORTH SCITUATE, RI, 02857","Match","Exact","311 DANIELSON PIKE, N SCITUATE, RI, 02857","-71.602684,41.83224","47503022","L"
"214","234 MAIN ST., RIDGEFIELD PARK, NJ, 07660","Match","Exact","234 MAIN ST, RIDGEFIELD PK, NJ, 07660","-74.02478,40.858032","64397702","L"
"219","46 DIAMOND RUN MALL PLACE, RUTLAND, VT, 05701","Match","Exact","46 DIAMOND RUN MALL PL, RUTLAND, VT, 05701","-72.967255,43.5832","138974329","R"
"217","699 OLD MAIN STREET, ROCKY HILL, CT, 06067","Match","Non_Exact","699 OLD MAIN ST, ROCKY HILL, CT, 06067","-72.63831,41.665985","3518625","R"
"218","101 PRINCETOWN ROAD, ROTTERDAM, NY, 12306","Match","Exact","101 PRINCETOWN RD, ROTTERDAM, NY, 12306","-73.99054,42.79558","18026678","R"
"220","26 TIBBITS LANE, PORT WASHINGTON, NY, 11050","Match","Exact","26 TIBBITS LN, PORT WASHINGTON, NY, 11050","-73.71585,40.85566","147658249","R"
"221","15 CROSSING BLVD., CLIFTON PARK, NY, 12065","Match","Exact","15 CROSSING BLVD, CLIFTON PARK, NY, 12065","-73.77155,42.854897","18805582","R"
"222","1583 ROUTE 9, FORT EDWARD, NY, 12828","Match","Non_Exact","1583 US HWY 9, FORT EDWARD, NY, 12828","-73.654335,43.263706","635578437","L"
"223","211 CHURCH STREET, SARATOGA SPRINGS, NY, 12866","Match","Exact","211 CHURCH ST, SARATOGA SPRINGS, NY, 12866","-73.79622,43.084793","18767507","L"
"224","474 BROADWAY, SARATOGA SPRINGS, NY, 12866","No_Match"
"225","130 PRINCETOWN PLAZA, SCHENECTADY, NY, 12306","Match","Exact","130 PRINCETOWN PLZ, SCHENECTADY, NY, 12306","-74.0324,42.77998","18035632","L"
"226","531 LIBERTY ST., SCHENECTADY, NY, 12305","Match","Exact","531 LIBERTY ST, SCHENECTADY, NY, 12305","-73.93801,42.814243","18025798","L"
"227","1797 COLUMBIA TURNPIKE, CASTLETON, NY, 12033","Match","Exact","1797 COLUMBIA TPKE, CASTLETON, NY, 12033","-73.67696,42.55505","35734520","L"
"228","4 NORTH TEN BROECK STREET, SCOTIA, NY, 12302","Match","Exact","4 N TEN BROECK ST, SCOTIA, NY, 12302","-73.96393,42.827015","18025175","R"
"229","394 NICOLLS ROAD, EAST SETAUKET, NY, 11733","No_Match"
"2001","7852 REA RD, CHARLOTTE, NC, 28277","Match","Exact","7852 REA RD, CHARLOTTE, NC, 28277","-80.813255,35.06063","70568774","R"
"2000","301 MCCALL ST., GREER, SC, 29651","Match","Non_Exact","301 MCCALL ST, GREER, SC, 29650","-82.23137,34.937576","38308767","L"
"5007","PACIFIC VIEWS MCX200 VANDEGRIFT BLVD., CAMP PENDLETON, CA, 92055","No_Match"
"5008","1 HOAG ROAD, NEWPORT BEACH, CA, 92663","Match","Non_Exact","1 HOAG DR, NEWPORT BEACH, CA, 92663","-117.92876,33.624157","609073205","R"
"5005","2000 WEST BEVERLY BLVD., MONTEBELLO, CA, 90640","Match","Exact","2000 W BEVERLY BLVD, MONTEBELLO, CA, 90640","-118.12034,34.020164","141639438","R"
"5006","2 TOWN SQUARE, MURRIETA, CA, 92562","No_Match"
"5009","801 NARCISSUS AVE, CORONA DEL MAR, CA, 92625","No_Match"
"5011","2295 S. VINEYARD AVE, ONTARIO, CA, 91761","Match","Non_Exact","2295 S VINEYARD AVE, ONTARIO, CA, 91761","-117.611015,34.032955","144637047","L"
"5010","3353 N. SAN FERNANDO RD., LOS ANGELES, CA, 90065","Match","Non_Exact","3353 N SAN FERNANDO RD, LOS ANGELES, CA, 90065","-118.24937,34.118423","141820688","R"
"5015","24035 EL TORO ROAD, LAGUNA HILLS, CA, 92653","No_Match"
"5014","10841 GARZA AVE., ANAHEIM, CA, 92814","Match","Non_Exact","10841 GARZA AVE, ANAHEIM, CA, 92804","-117.97006,33.804943","144012433","R"
"5013","225 E. B STREET, ONTARIO, CA, 91762","Match","Non_Exact","225 W B ST, ONTARIO, CA, 91762","-117.65275,34.06458","144675694","L"
"5012","2500 S. ARCHIBALD AVE, ONTARIO, CA, 91761","Match","Non_Exact","2500 S ARCHIBALD AVE, ONTARIO, CA, 91761","-117.593216,34.028606","144965591","R"
"5000","25825 S. VERMONT AVE., PARKVIEW BLDG., HARBOR CITY, CA, 90710","Match","Non_Exact","25825 S VERMONT AVE, HARBOR CITY, CA, 90710","-118.293976,33.788975","142665930","R"
"5002","6041 CADILLAC AV. (24 HR. PHARM. CIRCLE), LOS ANGELES, CA, 90034","Match","Exact","6041 CADILLAC AVE, LOS ANGELES, CA, 90034","-118.37554,34.037792","640423960","R"
"5001","5601 DE SOTO AVENUE, WOODLAND HILLS, CA, 91367","Match","Non_Exact","5601 DE SOTO AVE, WOODLAND HLS, CA, 91367","-118.58818,34.170864","141535659","L"
"5004","4870 ARROW HIGHWAY, MONTCLAIR, CA, 91763","Match","Exact","4870 ARROW HWY, MONTCLAIR, CA, 91763","-117.69882,34.09244","144671006","L"
"5003","420 15TH ST, MANHATTAN BEACH, CA, 90266","Match","Exact","420 15TH ST, MANHATTAN BCH, CA, 90266","-118.410225,33.887863","642865838","R"
"2090","21 N. AVONDALE PLAZA, AVONDALE ESTATES, GA, 30002","Match","Non_Exact","21 S AVONDALE PLZ, AVONDALE ESTATES, GA, 30002","-84.26623,33.775448","23369475","L"
"2092","KEITH STREET, CLEVELAND, TN, 37312","No_Match"
"2091","2290 BLYTHE AVE SE, CLEVELAND, TN, 37311","No_Match"
"3540","104 EAST CENTER ST., MONONA, IA, 52159","Match","Exact","104 E CENTER ST, MONONA, IA, 52159","-91.389725,43.052937","48472178","R"
"2098","110 NORTH MARKET ST., CHATTANOOGA, TN, 37405","Match","Non_Exact","110 MARKET ST, CHATTANOOGA, TN, 37405","-85.30854,35.062885","59303780","R"
"3541","147 N. LAWLWER ST., POSTVILLE, IA, 52162","Match","Non_Exact","147 NORTH ST, POSTVILLE, IA, 52162","-91.56763,43.086906","48225918","R"
"2097","2380 COBB PKWY NE, MARIETTA, GA, 30060","No_Match"
"2099","14857 RANKIN AVENUE, DUNLAP, TN, 37327","Match","Exact","14857 RANKIN AVE, DUNLAP, TN, 37327","-85.394516,35.36269","612241881","L"
"2094","195 CASSVILLE ROAD, CARTERSVILLE, GA, 30120","No_Match"
"2093","3871 PEACHTREE RD, ATLANTA, GA, 30319","Match","Non_Exact","3871 PEACHTREE RD NE, ATLANTA, GA, 30319","-84.34462,33.857445","23357895","R"
"2096","3921 CHURCH STREET, CLARKSTON, GA, 30021","Match","Exact","3921 CHURCH ST, CLARKSTON, GA, 30021","-84.24,33.808487","23363086","R"
"2095","5842 HIGHWAY 41, RINGGOLD, GA, 30736","No_Match"
"4824","221 WEST ATEN ROAD, IMPERIAL, CA, 92251","Match","Exact","221 W ATEN RD, IMPERIAL, CA, 92251","-115.57007,32.825603","194495691","R"
"3538","51 NORTH FRONT ST., LANSING, IA, 52151","Match","Exact","51 N FRONT ST, LANSING, IA, 52151","-91.21514,43.362835","48223042","L"
"1523","2104 VAN REED RD, READING, PA, 19609","Match","Exact","2104 VAN REED RD, READING, PA, 19609","-76.00123,40.34159","640804456","L"
"4825","475 W. MAIN ST, BRAWLEY, CA, 92227","Tie"
"3537","124 S. PARK PLACE, CRESCO, IA, 52136","Match","Exact","124 S PARK PL, CRESCO, IA, 52136","-92.11522,43.37314","638302409","R"
"1522","1021 SHARP AVE, EPHRATA, PA, 17522","No_Match"
"4822","6800 BLOCK OF CHAPAY STREET, YUMA, AZ, 85364","Tie"
"3536","220 NORTH INDISTRIAL PARKWAY, WEST UNION, IA, 52175","No_Match"
"1525","211 WILLOW VALLEY SQUARE, LANCASTER, PA, 17602","Match","Exact","211 WILLOW VALLEY SQ, LANCASTER, PA, 17602","-76.28497,39.99512","641514083","L"
"4823","109 W BIRCH ST, CALEXICO, CA, 92231","Match","Exact","109 BIRCH ST, CALEXICO, CA, 92231","-115.50861,32.67897","194537778","R"
"3535","107 ORCHARD STREET, ELMA, IA, 50628","No_Match"
"1524","2641 SHILLINGTON RD, READING, PA, 19608","Match","Exact","2641 SHILLINGTON RD, READING, PA, 19608","-76.00398,40.3175","80434486","L"
"4820","1500 S. 1ST AVENUE, YUMA, AZ, 85364","No_Match"
"3534","207 NORTH MAIN ST., ELKADER, IA, 52043","Match","Exact","207 N MAIN ST, ELKADER, IA, 52043","-91.40532,42.85536","48476765","L"
"4821","500 W. 24TH STREET, YUMA, AZ, 85364","Match","Non_Exact","500 W 24TH ST, YUMA, AZ, 85364","-114.62608,32.68393","129625851","R"
"3533","201 WEST WATER STREET, DECORAH, IA, 52101","Match","Exact","201 W WATER ST, DECORAH, IA, 52101","-91.78727,43.304165","27509697","L"
"3532","22680 230TH ST, SAINT OLAF, IA, 52072","Match","Exact","22680 230TH ST, SAINT OLAF, IA, 52072","-91.3561,42.891693","638299188","L"
"1521","124 SOUTH STATE ST, EPHRATA, PA, 17522","Match","Exact","124 S STATE ST, EPHRATA, PA, 17522","-76.17938,40.178062","636372530","R"
"3531","260 EAST PROSPECT ST., NEW HAMPTON, IA, 50659","Match","Exact","260 E PROSPECT ST, NEW HAMPTON, IA, 50659","-92.31237,43.060272","9745114","L"
"1520","335 W MAIN ST, LEOLA, PA, 17540","Tie"
"4828","46-800 JACKSON ST., INDIO, CA, 92201","No_Match"
"1527","8495 VETERAN'S HIGHWAY, MILLERSVILLE, MD, 21108","No_Match"
"4829","2360 MCCULLOCH BLVD, LAKE HAVASU CITY, AZ, 86403","No_Match"
"1526","2932 KING STREET, ALEXANDRIA, VA, 22302","Match","Exact","2932 KING ST, ALEXANDRIA, VA, 22302","-77.0775,38.819393","638939019","L"
"4826","750 N IMPERIAL AVE, EL CENTRO, CA, 92243","Tie"
"1529","4805 WILSON BLVD, ARLINGTON, VA, 22203","Match","Exact","4805 WILSON BLVD, ARLINGTON, VA, 22203","-77.11965,38.878567","76468788","R"
"4827","911 SAWMILL ROAD, FLAGSTAFF, AZ, 86001","Match","Non_Exact","911 E SAWMILL RD, FLAGSTAFF, AZ, 86001","-111.641685,35.188896","189077839","L"
"3539","201 CENTER STREET, LIME SPRINGS, IA, 52155","Match","Exact","201 CENTER ST, LIME SPRINGS, IA, 52155","-92.28123,43.447845","636276165","R"
"1528","939 HAMMONDS LANE, BALTIMORE, MD, 21225","Match","Exact","939 HAMMONDS LN, BALTIMORE, MD, 21225","-76.63985,39.20931","68189757","L"
"3550","201 N CENTER ST., SHELBINA, MO, 63468","Tie"
"3551","1805 ELM ST, CANTON, MO, 63435","No_Match"
"3552","3026 S 24TH STREET, OMAHA, NE, 68108","Match","Non_Exact","3026 S 24TH ST, OMAHA, NE, 68108","-95.94706,41.23136","640436996","R"
"4833","1030 E UNION STREET, SAN LUIS, AZ, 85349","No_Match"
"3547","1798 OLD STAGE ROAD, DECORAH, IA, 52101","Match","Non_Exact","1798 OLD STAGE RD, DECORAH, IA, 52101","-91.75542,43.288464","27524159","L"
"1514","26100 BAGLEY ROAD, OLMSTED FALLS, OH, 44138","Match","Exact","26100 BAGLEY RD, OLMSTED FALLS, OH, 44138","-81.909134,41.372757","61139846","R"
"4834","110 N. STATE AVE, SOMERTON, AZ, 85350","Match","Non_Exact","110 STATE ST, SOMERTON, AZ, 85350","-114.710976,32.595695","129656481","R"
"3546","315 HIGHWAY 150, WEST UNION, IA, 52175","No_Match"
"1513","2000 CROSSINGS BLVD, LANCASTER, PA, 17601","No_Match"
"4835","28618 OAKLAND AVE, WELLTON, AZ, 85356","Match","Exact","28618 OAKLAND AVE, WELLTON, AZ, 85356","-114.14844,32.672646","129609901","R"
"3549","400 CLAIRBORNE DRIVE, DECORAH, IA, 52101","No_Match"
"1512","4340 COLORADO AVENUE, SHEFFIELD LAKE, OH, 44054","Match","Exact","4340 COLORADO AVE, SHEFFIELD LAKE, OH, 44054","-82.1086,41.460835","55430854","R"
"4836","13190 W. SOUTH FRONTAGE RD., YUMA, AZ, 85367","Match","Exact","13190 S FRONTAGE RD, YUMA, AZ, 85367","-114.40909,32.66828","129608964","R"
"3548","565 11 1ST STREET, WAUKON, IA, 52172","No_Match"
"1511","609 HARRIS ROAD, SHEFFIELD LAKE, OH, 44054","Match","Exact","609 HARRIS RD, SHEFFIELD LAKE, OH, 44054","-82.094475,41.489925","638806515","L"
"3543","106 WALNUT STREET, RICEVILLE, IA, 50466","Match","Exact","106 WALNUT ST, RICEVILLE, IA, 50466","-92.55593,43.36372","7471700","R"
"1510","7307 AVON-BELDON ROAD, NORTH RIDGEVILLE, OH, 44039","Match","Non_Exact","7307 AVON BELDEN RD, NORTH RIDGEVILLE, OH, 44039","-82.01863,41.385963","638806863","L"
"4830","305 N PLYMOUTH AVE, QUARTZSITE, AZ, 85346","No_Match"
"3542","132 LARSON STREET, PROTIVIN, IA, 52163","No_Match"
"4831","1111 BAILEY AVE., NEEDLES, CA, 92363","Match","Exact","1111 BAILEY AVE, NEEDLES, CA, 92363","-114.61828,34.83565","144524278","R"
"3545","702 MONTGOMERY ST., DECORAH, IA, 52101","Match","Exact","702 MONTGOMERY ST, DECORAH, IA, 52101","-91.776726,43.3025","27524681","R"
"4832","2907 WASHINGTON ST. #C, JULIAN, CA, 92036","No_Match"
"3544","119 NORTH VINE STREET, WEST UNION, IA, 52175","Match","Exact","119 N VINE ST, WEST UNION, IA, 52175","-91.808174,42.96159","108196683","L"
"1519","113 S 7TH ST, AKRON, PA, 17501","Match","Exact","113 S 7TH ST, AKRON, PA, 17501","-76.205475,40.155834","179718898","L"
"4837","1203B STATE HIGHWAY 53, ZUNI, NM, 87327","No_Match"
"1518","27300 HILLIARD BLVD., WESTLAKE, OH, 44145","Match","Exact","27300 HILLIARD BLVD, WESTLAKE, OH, 44145","-81.92229,41.459755","61137978","R"
"4838","114 MCBRIDE RD, GRANTS, NM, 87020","No_Match"
"1517","27243 LORAIN ROAD, NORTH OLMSTED, OH, 44070","No_Match"
"4839","451 BOARDMAN DR, GALLUP, NM, 87301","Match","Non_Exact","451 BOARDMAN AVE, GALLUP, NM, 87301","-108.706764,35.519882","178850730","L"
"1516","3780 MEDINA RD, MEDINA, OH, 44256","Match","Exact","3780 MEDINA RD, MEDINA, OH, 44256","-81.82434,41.137333","635773104","R"
"1515","18688 ROYALTON, STRONGSVILLE, OH, 44136","Match","Non_Exact","18688 ROYALTON RD, STRONGSVILLE, OH, 44136","-81.83246,41.314503","61131601","R"
"2070","2526 OLD EDISTO DR.US 301 SOUTH, ORANGEBURG, SC, 29115","Match","Non_Exact","2526 OLD EDISTO DR, ORANGEBURG, SC, 29115","-80.89934,33.480354","635580877","L"
"2072","1659 OLD HIGHWAY 6, CROSS, SC, 29436","Match","Non_Exact","1659 OLD HWY 6, CROSS, SC, 29436","-80.191246,33.363487","100735130","L"
"2071","1520 WALTON WAY, AUGUSTA, GA, 30904","Match","Exact","1520 WALTON WAY, AUGUSTA, GA, 30904","-81.98994,33.47539","55639513","L"
"2074","223 N. LIVE OAK DRIVE, MONCKS CORNER, SC, 29461","Tie"
"2073","1501 RECREATION ROAD, HUGER, SC, 29450","No_Match"
"2076","2555 CITY HALL BLVD, CHARLESTON, SC, 29406","No_Match"
"2075","519 N. GOOSE CREEK BLVD, GOOSE CREEK, SC, 29445","Match","Exact","519 N GOOSE CREEK BLVD, GOOSE CREEK, SC, 29445","-80.03476,33.02991","636579743","L"
"2078","101 LAWSON DRIVEBLDG 1990, CHARLESTON AFB, SC, 29404","Match","Non_Exact","101 LAWSON DR, CHARLESTON AFB, SC, 29404","-80.068474,32.894848","605822443","L"
"2077","1 RIVERWOOD DRIVE, MONCKS CORNER, SC, 29461","No_Match"
"3512","211 N. GODFREY LN, KNOXVILLE, IA, 50138","Match","Exact","211 N GODFREY LN, KNOXVILLE, IA, 50138","-93.0625,41.31768","638437680","L"
"2068","437 GEORGIA AVE, NORTH AUGUSTA, SC, 29841","No_Match"
"3511","334 MAIN STREET, MC GREGOR, IA, 52157","Match","Exact","334 MAIN ST, MC GREGOR, IA, 52157","-91.17759,43.02272","48473197","L"
"2069","225 BRANCHDALE HWY, EUTAWVILLE, SC, 29048","Match","Exact","225 BRANCHDALE HWY, EUTAWVILLE, SC, 29048","-80.35172,33.392586","639609168","L"
"3510","1015 13TH STREET, MANSON, IA, 50563","Match","Exact","1015 13TH ST, MANSON, IA, 50563","-94.53314,42.528717","77318807","R"
"4802","1700 N. GRANITE REEF ROADIS JUST NORTH OF THE INTERSECTION, SCOTTSDALE, AZ, 85257","No_Match"
"3516","305 EAST D. MAIN STREET, MELCHER DALLAS, IA, 50062","Match","Non_Exact","305 D' MAIN ST, MELCHER DALLAS, IA, 50062","-93.2406,41.23357","89479808","L"
"1501","9199 SPRAGUE ROAD, NORTH ROYALTON, OH, 44133","Match","Non_Exact","9199 W SPRAGUE RD, NORTH ROYALTON, OH, 44133","-81.75216,41.351025","633548800","L"
"4803","100 ROADRUNNER DR, SEDONA, AZ, 86336","Match","Exact","100 ROADRUNNER DR, SEDONA, AZ, 86336","-111.81418,34.86356","618340864","R"
"3515","200 FIRST STREET SW, ROCHESTER, MN, 55905","No_Match"
"1500","6000 ROYALTON ROAD, NORTH ROYALTON, OH, 44133","No_Match"
"4800","315 W. SAHUARITA CENTER WAY, SAHUARITA, AZ, 85629","Match","Non_Exact","315 W SAHUARITA CENTER, SAHUARITA, AZ, 85629","-110.97457,31.956749","646165343","R"
"3514","222 E. 3RD ST., MARYVILLE, MO, 64468","Tie"
"1503","20777 LORAIN RD., FAIRVIEW PARK, OH, 44126","Match","Exact","20777 LORAIN RD, FAIRVIEW PARK, OH, 44126","-81.8503,41.44723","638864456","L"
"4801","20363 N PIMA RD., SCOTTSDALE, AZ, 85255","No_Match"
"3513","6315 HWY 151MARION, MARION, IA, 52302","No_Match"
"1502","28000 WOLF RD., BAY VILLAGE, OH, 44140","No_Match"
"4806","PD ROAD AND HWY 86, SELLS, AZ, 85634","No_Match"
"1505","626 N. ROCKY RIVER DR., BEREA, OH, 44017","Tie"
"4807","30 TONTO APACHE RESERVATION, PAYSON, AZ, 85541","No_Match"
"3519","21 CARKOSKI COMMONS, MANKATO, MN, 56001","No_Match"
"1504","21012 HILLIARD BLVD., ROCKY RIVER, OH, 44116","Match","Exact","21012 HILLIARD BLVD, ROCKY RIVER, OH, 44116","-81.85285,41.46695","61098313","R"
"4804","1601 S. 6TH AVENUE, TUCSON, AZ, 85713","Match","Non_Exact","1601 S 6TH AVE, TUCSON, AZ, 85713","-110.968445,32.202564","121172491","L"
"3518","405 E. 1ST ST., MILAN, IL, 61264","No_Match"
"1507","36145 DETROIT ROAD, AVON, OH, 44011","Match","Exact","36145 DETROIT RD, AVON, OH, 44011","-82.02354,41.458702","55450455","L"
"4805","8201 S. HARDY DRIVE, TEMPE, AZ, 85284","Match","Non_Exact","8201 S HARDY DR, TEMPE, AZ, 85284","-111.95438,33.34126","128237214","R"
"3517","802 EAST MAIN STREET, PRINCETON, MO, 64673","Match","Exact","802 E MAIN ST, PRINCETON, MO, 64673","-93.586044,40.397156","25719774","L"
"1506","32855 WALKER ROAD, AVON LAKE, OH, 44012","Match","Exact","32855 WALKER RD, AVON LAKE, OH, 44012","-82.0226,41.493176","638805355","L"
"1509","100 WEST ERIE AVENUE, LORAIN, OH, 44052","Match","Exact","100 W ERIE AVE, LORAIN, OH, 44052","-82.17834,41.468258","55404400","R"
"1508","25540 ROYALTON ROAD, COLUMBIA STATION, OH, 44028","No_Match"
"4808","7050 E. 22ND ST., TUCSON, AZ, 85710","Match","Non_Exact","7050 E 22ND ST, TUCSON, AZ, 85710","-110.841774,32.206482","121182673","R"
"4809","155 N. TEGNER STREETSUITE C, WICKENBURG, AZ, 85390","No_Match"
"2081","180 LOCKWOOD BLVD., CHARLESTON, SC, 29403","Match","Non_Exact","180 LOCKWOOD DR, CHARLESTON, SC, 29403","-79.95968,32.78817","618707354","L"
"2080","110 PLANTED ROW LANE, JOHNS ISLAND, SC, 29455","No_Match"
"2085","1481 N. HIGHWAY 17, MOUNT PLEASANT, SC, 29464","No_Match"
"2084","421 JOHNNIE DODDS BLVD, MOUNT PLEASANT, SC, 29464","Match","Exact","421 JOHNNIE DODDS BLVD, MT PLEASANT, SC, 29464","-79.887596,32.805412","108808319","R"
"2083","3100 TRADITION CIR, MOUNT PLEASANT, SC, 29464","Match","Non_Exact","3100 TRADITION CIR, MT PLEASANT, SC, 29466","-79.793945,32.89525","628036687","L"
"2082","2070 SAM RITTENBERG BLVD., CHARLESTON, SC, 29407","Match","Exact","2070 SAM RITTENBERG BLVD, CHARLESTON, SC, 29407","-80.03207,32.791775","604838397","R"
"2089","164 INDUSTRIAL ACCESS CIRCLE, BENTON, TN, 37307","Match","Exact","164 INDUSTRIAL ACCESS CIR, BENTON, TN, 37307","-84.636604,35.170204","638361939","R"
"2088","398 MAIN ST, DUCKTOWN, TN, 37326","No_Match"
"2087","2524 KEITH ST NW, CLEVELAND, TN, 37312","Match","Exact","2524 KEITH ST NW, CLEVELAND, TN, 37312","-84.871956,35.18444","607850750","R"
"3530","302 MAIN STREET, CHESTER, IA, 52134","Match","Exact","302 MAIN ST, CHESTER, IA, 52134","-92.35902,43.49036","27399485","L"
"2086","99 JONATHAN LUCAS ST, CHARLESTON, SC, 29425","Match","Exact","99 JONATHAN LUCAS ST, CHARLESTON, SC, 29425","-79.948746,32.78474","639336400","L"
"3521","300 N. CLARK, MOBERLY, MO, 65270","No_Match"
"3520","100 S. 4TH ST, MISSOURI VALLEY, IA, 51555","Match","Exact","100 4TH ST, MISSOURI VLY, IA, 51555","-95.890434,41.55635","130981406","L"
"3523","1640 6TH AVE, MOLINE, IL, 61265","Match","Exact","1640 6TH AVE, MOLINE, IL, 61265","-90.51379,41.505966","9212457","R"
"2079","3691 LEEDS AVENUE, NORTH CHARLESTON, SC, 29405","Match","Exact","3691 LEEDS AVE, NORTH CHARLESTON, SC, 29405","-80.01228,32.850426","605696556","R"
"4810","2372 KINSEY STREET, CAMP VERDE, AZ, 86322","Match","Exact","2372 KINSEY ST, CAMP VERDE, AZ, 86322","-111.89373,34.62044","159492536","L"
"3522","530 E. HIGHWAY 24, MOBERLY, MO, 65270","Match","Non_Exact","530 US HWY 24, MOBERLY, MO, 65270","-92.42901,39.44267","607770914","R"
"4811","12606 MAIN STREET, MAYER, AZ, 86333","No_Match"
"3525","1605 N BROADWAY ST, RED OAK, IA, 51566","Match","Non_Exact","1605 N BROADWAY ST, RED OAK, IA, 51566","-95.23279,41.019165","43878589","L"
"4812","103 MEDICINE WAY RD., SAN CARLOS, AZ, 85550","No_Match"
"3524","206 W. SHERMAN ST., MONROE, IA, 50170","Match","Exact","206 SHERMAN ST, MONROE, IA, 50170","-93.103874,41.51724","89432490","R"
"4813","2200 E. SHOW LOW LAKE RD, SHOW LOW, AZ, 85901","Match","Exact","2200 E SHOW LOW LAKE RD, SHOW LOW, AZ, 85901","-110.0191,34.20193","172512313","R"
"3527","204 E. WASHINGTON ST., MOUNT PLEASANT, IA, 52641","No_Match"
"4814","411 E. DEUCE OF CLUBS, SHOW LOW, AZ, 85902","No_Match"
"3526","205 EAST SIXTH STREET, MOUND CITY, MO, 64470","Match","Exact","205 E 6TH ST, MOUND CITY, MO, 64470","-95.23104,40.132065","16012024","L"
"4815","702 WEST HOPI, HOLBROOK, AZ, 86025","Match","Non_Exact","702 W HOPI DR, HOLBROOK, AZ, 86025","-110.167046,34.90264","172443952","R"
"3529","202 MARYVILLE STREET, CALMAR, IA, 52132","Match","Exact","202 MARYVILLE ST, CALMAR, IA, 52132","-91.8649,43.181114","27520246","R"
"4816","777 N GRAND AVE, NOGALES, AZ, 85621","Match","Non_Exact","777 N GRAND AVE, NOGALES, AZ, 85621","-110.93115,31.345133","120897373","R"
